AtcoCode,CommonName,Easting,Northing,Longitude,LocalityName,Latitude,ShortCommonName,Street,Status,Indicator,StopType,,
700000007799,Cherryhill Rd,337551,346427,-5.8854439596,Newcastle,54.3479811623,,,active,,BusCoachTramOnStreetPoint,,
700000007800,Edendariff (Kings Stores),337304,345577,-5.889630692,Newcastle,54.3404169109,,,active,,BusCoachTramOnStreetPoint,,
700000007801,Morgans House,337221,345272,-5.8910461217,Newcastle,54.3377011266,,,active,,BusCoachTramOnStreetPoint,,
700000007802,Smiths Corner,336976,344393,-5.8952013774,Newcastle,54.3298837386,,,active,,BusCoachTramOnStreetPoint,,
700000007803,Hill View,337036,344170,-5.8943940076,Newcastle,54.3278577315,,,active,,BusCoachTramOnStreetPoint,,
700000007804,The Bungalows,336911,344164,-5.8963166984,Newcastle,54.3278373687,,,active,,BusCoachTramOnStreetPoint,,
700000007805,House On The Hill,336821,343889,-5.8978250063,Newcastle,54.3253926884,,,active,,BusCoachTramOnStreetPoint,,
700000007806,Drumhill Court,336740,343730,-5.8991413013,Newcastle,54.3239882068,,,active,,BusCoachTramOnStreetPoint,,
700000007807,Drumaroad Primary School,336782,343631,-5.8985366575,Newcastle,54.3230883008,,,active,,BusCoachTramOnStreetPoint,,
700000007808,Pumping Station,336940,343431,-5.8962072353,Newcastle,54.3212491768,,,active,,BusCoachTramOnStreetPoint,,
700000007810,Edendarriff,337285,345536,-5.8899271695,Newcastle,54.3400598969,,,active,,BusCoachTramOnStreetPoint,,
700000007811,The Lanes,337155,345791,-5.8918216124,Newcastle,54.3423780873,,,active,,BusCoachTramOnStreetPoint,,
700000007812,Water Board House,336897,346282,-5.8955528374,Newcastle,54.3468639388,,,active,,BusCoachTramOnStreetPoint,,
700000007813,The Pallat Yard,336863,346977,-5.8957547807,Newcastle,54.353105628,,,active,,BusCoachTramOnStreetPoint,,
700000007814,Mccurries Corner (Mcauleys Lough),336502,347599,-5.9010189975,Newcastle,54.358786828,,,active,,BusCoachTramOnStreetPoint,,
700000007815,Lough View,336631,348453,-5.8986470844,Newcastle,54.366417034,,,active,,BusCoachTramOnStreetPoint,,
700000007816,Broomhill Rd,336701,348971,-5.8973362555,Newcastle,54.3710562333,,,active,,BusCoachTramOnStreetPoint,,
700000007817,Spa Church,336595,349397,-5.8987672428,Newcastle,54.3749080919,,,active,,BusCoachTramOnStreetPoint,,
700000007818,Carlisle's,337107,350776,-5.8902658905,Newcastle,54.3871427982,,,active,,BusCoachTramOnStreetPoint,,
700000007819,Rock Cottage,337159,350985,-5.8893697284,Newcastle,54.3890050604,,,active,,BusCoachTramOnStreetPoint,,
700000007820,Millbridge,337352,351461,-5.8861812342,Newcastle,54.393226272,,,active,,BusCoachTramOnStreetPoint,,
700000007821,Millbridge,337366,351457,-5.8859537218,Newcastle,54.3931950622,,,active,,BusCoachTramOnStreetPoint,,
700000007822,Rock Cottage,337179,351015,-5.8890378096,Newcastle,54.3892715108,,,active,,BusCoachTramOnStreetPoint,,
700000007823,Carlisles,337138,350833,-5.8897623687,Newcastle,54.3876545151,,,active,,BusCoachTramOnStreetPoint,,
700000007824,Spa Church,336623,349397,-5.8983311548,Newcastle,54.3748973534,,,active,,BusCoachTramOnStreetPoint,,
700000007825,Broomhill Rd,336762,349154,-5.8963169727,Newcastle,54.3726822431,,,active,,BusCoachTramOnStreetPoint,,
700000007826,Lough View,336653,348590,-5.8982420825,Newcastle,54.367640071,,,active,,BusCoachTramOnStreetPoint,,
700000007827,Mccurries Corner (Mcauleys Lough),336526,347693,-5.9006030795,Newcastle,54.3596266387,,,active,,BusCoachTramOnStreetPoint,,
700000007828,Pallet Yard,336887,347067,-5.8953539547,Newcastle,54.3539050712,,,active,,BusCoachTramOnStreetPoint,,
700000007829,Water Board House,336882,346389,-5.8957419232,Newcastle,54.3478197739,,,active,,BusCoachTramOnStreetPoint,,
700000007830,The Lanes,337141,345864,-5.8919881471,Newcastle,54.3430453752,,,active,,BusCoachTramOnStreetPoint,,
700000007831,Edendariff (Kings Stores),337261,345554,-5.8902958083,Newcastle,54.3402273623,,,active,,BusCoachTramOnStreetPoint,,
700000007832,Council Rd,332338,315695,-5.9790740707,Newcastle,54.0734472279,,,active,,BusCoachTramOnStreetPoint,,
700000007833,Council Rd Carginagh Rd Junction,331853,316438,-5.9861552486,Newcastle,54.0802422735,,,active,,BusCoachTramOnStreetPoint,,
700000007834,Ivy House,331972,316948,-5.984116283,Newcastle,54.0847907401,,,active,,BusCoachTramOnStreetPoint,,
700000007835,Brackenagh West Road,332051,317240,-5.9827827197,Newcastle,54.0873921583,,,active,,BusCoachTramOnStreetPoint,,
700000007836,Annetts,332091,317633,-5.9820005869,Newcastle,54.0909103534,,,active,,BusCoachTramOnStreetPoint,,
700000007837,Church Rd,332046,318405,-5.9823514152,Newcastle,54.097853065,,,active,,BusCoachTramOnStreetPoint,,
700000007838,Drumcar,331977,318748,-5.983255959,Newcastle,54.1009502659,,,active,,BusCoachTramOnStreetPoint,,
700000007839,Mcconnells,331305,320042,-5.9929605579,Newcastle,54.1127397921,,,active,,BusCoachTramOnStreetPoint,,
700000007840,Cottages,331147,320267,-5.9952774278,Newcastle,54.114800151,,,active,,BusCoachTramOnStreetPoint,,
700000007841,The Dip,331401,320701,-5.9912015288,Newcastle,54.118637081,,,active,,BusCoachTramOnStreetPoint,,
700000007842,Brackenagh West Head Rd Junction,331951,320936,-5.982699335,Newcastle,54.1206012162,,,active,,BusCoachTramOnStreetPoint,,
700000007843,Brackenagh East Rd,332371,321197,-5.9761530273,Newcastle,54.1228365034,,,active,,BusCoachTramOnStreetPoint,,
700000007844,Ballyveamore Rd Head Rd Junction,333698,321541,-5.9557186677,Newcastle,54.1255846152,,,active,,BusCoachTramOnStreetPoint,,
700000007845,Sabbeth Hill Rd,333762,320659,-5.955143554,Newcastle,54.1176470831,,,active,,BusCoachTramOnStreetPoint,,
700000007846,Crutchley,334154,319604,-5.9496205611,Newcastle,54.108073328,,,active,,BusCoachTramOnStreetPoint,,
700000007847,Ballyvea Orange Hall,334479,319114,-5.944872627,Newcastle,54.1035893834,,,active,,BusCoachTramOnStreetPoint,,
700000007848,Valley Rd,334496,318731,-5.9447830067,Newcastle,54.1001463745,,,active,,BusCoachTramOnStreetPoint,,
700000007849,School Rd,334409,318492,-5.9462180497,Newcastle,54.0980233288,,,active,,BusCoachTramOnStreetPoint,,
700000007850,Baiiyveamore Ballyveabeg Rd Junctio,333651,318494,-5.9577956689,Newcastle,54.0982384084,,,active,,BusCoachTramOnStreetPoint,,
700000007851,Ballykeel Rd,333812,317786,-5.9556490611,Newcastle,54.0918401619,,,active,,BusCoachTramOnStreetPoint,,
700000007852,Ballyveabeg School Rd Junction,334266,317578,-5.9488073889,Newcastle,54.0898546842,,,active,,BusCoachTramOnStreetPoint,,
700000007853,Coastguards Station,338137,329477,-5.8842505893,Newcastle,54.1956565362,,,active,,BusCoachTramOnStreetPoint,,
700000007854,Edge Water (Mourne House),337833,329849,-5.8887346584,Newcastle,54.1990778595,,,active,,BusCoachTramOnStreetPoint,,
700000007855,King Street Glenada House,337643,330101,-5.8915175345,Newcastle,54.2013929485,,,active,,BusCoachTramOnStreetPoint,,
700000007857,Donard Park O'Hares Bar,337527,330577,-5.893087422,Newcastle,54.2056955635,,,active,,BusCoachTramOnStreetPoint,,
700000007858,Orange Hall Corner,337442,330947,-5.8942201297,Newcastle,54.2090400207,,,active,,BusCoachTramOnStreetPoint,,
700000007859,Shimna Parade,337517,331262,-5.8929274952,Newcastle,54.2118478573,,,active,,BusCoachTramOnStreetPoint,,
700000007860,St Colman's PS,330227,314088,-6.0119912212,Newcastle,54.0595561575,,,active,,BusCoachTramOnStreetPoint,,
700000007861,Grahamville,330194,313996,-6.0125342975,Newcastle,54.0587384672,,,active,,BusCoachTramOnStreetPoint,,
700000007862,Kittys Rd,330100,313705,-6.0140935208,Newcastle,54.0561494427,,,active,,BusCoachTramOnStreetPoint,,
700000007863,Casement Park,330294,313424,-6.011253584,Newcastle,54.0535775698,,,active,,BusCoachTramOnStreetPoint,,
700000007864,Bog Rd,329611,313177,-6.0217666766,Newcastle,54.0515368814,,,active,,BusCoachTramOnStreetPoint,,
700000007865,Davidson Corner,329116,312620,-6.0295708753,Newcastle,54.0466548054,,,active,,BusCoachTramOnStreetPoint,,
700000007866,Doyles House,328767,312953,-6.0347477612,Newcastle,54.0497339572,,,active,,BusCoachTramOnStreetPoint,,
700000007867,Ballyardle,328299,313194,-6.0417878812,Newcastle,54.0520171136,,,active,,BusCoachTramOnStreetPoint,,
700000007868,Doyles House,328784,312961,-6.0344904967,Newcastle,54.0498011864,,,active,,BusCoachTramOnStreetPoint,,
700000007869,Davidsons Corner,329122,312637,-6.0294708555,Newcastle,54.0468066386,,,active,,BusCoachTramOnStreetPoint,,
700000007870,Dunaville Cottages,328881,312417,-6.0332348701,Newcastle,54.0448973022,,,active,,BusCoachTramOnStreetPoint,,
700000007871,Cranfield Corner,327777,311504,-6.0504692294,Newcastle,54.0369677018,,,active,,BusCoachTramOnStreetPoint,,
700000007872,Forsythe Corner,327626,311926,-6.0525953627,Newcastle,54.0407940361,,,active,,BusCoachTramOnStreetPoint,,
700000007873,Grange P Sch,327396,311850,-6.0561358639,Newcastle,54.0401684399,,,active,,BusCoachTramOnStreetPoint,,
700000007874,Greencastle P.O,326576,311907,-6.0686211254,Newcastle,54.0408818416,,,active,,BusCoachTramOnStreetPoint,,
700000007875,Fair Rd,325918,311810,-6.0786992452,Newcastle,54.0401717405,,,active,,BusCoachTramOnStreetPoint,,
700000007876,Greencastle Pier,324184,311770,-6.105168065,Newcastle,54.0402324228,,,active,,BusCoachTramOnStreetPoint,,
700000007877,Fair Rd,325872,311808,-6.0793918615,Newcastle,54.0401687005,,,active,,BusCoachTramOnStreetPoint,,
700000007878,Greencastle P.O,326539,311915,-6.0691759326,Newcastle,54.0409702748,,,active,,BusCoachTramOnStreetPoint,,
700000007879,Dorans House,326475,312525,-6.069904725,Newcastle,54.0464554622,,,active,,BusCoachTramOnStreetPoint,,
700000007880,Mill Bay Corner,325432,313791,-6.0852953546,Newcastle,54.058077081,,,active,,BusCoachTramOnStreetPoint,,
700000007881,Picnic Area,324682,314365,-6.0965058988,Newcastle,54.0634126766,,,active,,BusCoachTramOnStreetPoint,,
700000007882,Ballymadurphy,324765,315569,-6.0947440093,Newcastle,54.0742031627,,,active,,BusCoachTramOnStreetPoint,,
700000007883,Annetts House,325675,313904,-6.0815400239,Newcastle,54.0590325756,,,active,,BusCoachTramOnStreetPoint,,
700000007884,Drummore Rd Corner,327147,313548,-6.0592101789,Newcastle,54.0554757784,,,active,,BusCoachTramOnStreetPoint,,
700000007885,Glennys House,326784,314565,-6.0643386548,Newcastle,54.0646962744,,,active,,BusCoachTramOnStreetPoint,,
700000007886,Lurganreagh Rd Jnt,327332,313463,-6.0564352527,Newcastle,54.0546749202,,,active,,BusCoachTramOnStreetPoint,,
700000007887,Grange P.S,327378,311858,-6.0563937632,Newcastle,54.0402458413,,,active,,BusCoachTramOnStreetPoint,,
700000007888,Forsythes Corner,327594,311920,-6.0530860405,Newcastle,54.0407480706,,,active,,BusCoachTramOnStreetPoint,,
700000007889,Hillside,328115,313949,-6.0442826314,Newcastle,54.0588367192,,,active,,BusCoachTramOnStreetPoint,,
700000007890,St Louis Grammer Sch,328902,314716,-6.031946228,Newcastle,54.0655273053,,,active,,BusCoachTramOnStreetPoint,,
700000007891,Bottom Of Hillside,330213,314679,-6.011951391,Newcastle,54.0648659403,,,active,,BusCoachTramOnStreetPoint,,
700000007892,Top Of Hillside,330024,314613,-6.0148644541,Newcastle,54.0643210218,,,active,,BusCoachTramOnStreetPoint,,
700000007893,Fortview Avenue,329391,314730,-6.0244762642,Newcastle,54.0655306161,,,active,,BusCoachTramOnStreetPoint,,
700000007894,Abbey Park,329444,314628,-6.0237107828,Newcastle,54.0646015176,,,active,,BusCoachTramOnStreetPoint,,
700000007895,Munroe Villas,329603,314289,-6.0214286288,Newcastle,54.0615179044,,,active,,BusCoachTramOnStreetPoint,,
700000007896,Bog Rd,329597,313184,-6.0219900451,Newcastle,54.0515987825,,,active,,BusCoachTramOnStreetPoint,,
700000007897,Kittys Rd,330064,313676,-6.0146553097,Newcastle,54.05589814,,,active,,BusCoachTramOnStreetPoint,,
700000007898,Grahamville,330188,313921,-6.0126580199,Newcastle,54.0580665979,,,active,,BusCoachTramOnStreetPoint,,
700000007899,Conven Rd,326676,333442,-6.0580684995,Newcastle,54.2342111653,,,active,,BusCoachTramOnStreetPoint,,
700000007900,Cabra Post Office,325474,333211,-6.0765873114,Newcastle,54.2324326301,,,active,,BusCoachTramOnStreetPoint,,
700000007901,Ballykeel Rd,324448,333152,-6.0923361138,Newcastle,54.232152881,,,active,,BusCoachTramOnStreetPoint,,
700000007902,Mc Combs Bridge,323277,333045,-6.1103266951,Newcastle,54.2314749674,,,active,,BusCoachTramOnStreetPoint,,
700000007903,Moneygore Rd,321801,333113,-6.1329201374,Newcastle,54.2324381754,,,active,,BusCoachTramOnStreetPoint,,
700000007904,Cromies Hill,320840,333239,-6.1475981136,Newcastle,54.2337968428,,,active,,BusCoachTramOnStreetPoint,,
700000007905,Cromies Hill,320776,333268,-6.1485635346,Newcastle,54.2340759315,,,active,,BusCoachTramOnStreetPoint,,
700000007906,Moneygore Rd,321723,333141,-6.1341032023,Newcastle,54.2327141943,,,active,,BusCoachTramOnStreetPoint,,
700000007907,Mccombs Bridge,323256,333070,-6.1106332776,Newcastle,54.2317065599,,,active,,BusCoachTramOnStreetPoint,,
700000007908,The Pillars,323920,333027,-6.1004669491,Newcastle,54.2311627788,,,active,,BusCoachTramOnStreetPoint,,
700000007909,Ballykeel Rd,324394,333156,-6.0931512743,Newcastle,54.2322061278,,,active,,BusCoachTramOnStreetPoint,,
700000007910,Cabra Post Office,325423,333221,-6.0773606336,Newcastle,54.2325376996,,,active,,BusCoachTramOnStreetPoint,,
700000007911,The Lane,325885,333304,-6.0702439167,Newcastle,54.2331676321,,,active,,BusCoachTramOnStreetPoint,,
700000007912,Convent Rd,326630,333451,-6.058767178,Newcastle,54.2343050878,,,active,,BusCoachTramOnStreetPoint,,
700000007913,Gransha (Rings End),326026,343745,-6.0636963676,Newcastle,54.3268756478,,,active,,BusCoachTramOnStreetPoint,,
700000007914,Mooneys Corner,326349,345035,-6.0581883327,Newcastle,54.3383836092,,,active,,BusCoachTramOnStreetPoint,,
700000007915,Doyles Corner,327128,345843,-6.0458743469,Newcastle,54.3454437375,,,active,,BusCoachTramOnStreetPoint,,
700000007916,Doyles Corner,327114,345851,-6.0460873856,Newcastle,54.3455143065,,,active,,BusCoachTramOnStreetPoint,,
700000007917,Mooneys Corner,326405,345082,-6.0573087241,Newcastle,54.3387859958,,,active,,BusCoachTramOnStreetPoint,,
700000007918,Gransha (Rings Corner),326030,343795,-6.0636138303,Newcastle,54.3273235768,,,active,,BusCoachTramOnStreetPoint,,
700000007919,Augnaskeagh Rd,327368,346135,-6.0420542722,Newcastle,54.3480023951,,,active,,BusCoachTramOnStreetPoint,,
700000007920,Ardtana Road,327373,346777,-6.0417118285,Newcastle,54.3537635551,,,active,,BusCoachTramOnStreetPoint,,
700000007921,Ardtana Road,327388,346794,-6.0414703581,Newcastle,54.3539180428,,,active,,BusCoachTramOnStreetPoint,,
700000007922,Carraigagh Rd,328278,347493,-6.0274935387,Newcastle,54.3599652895,,,active,,BusCoachTramOnStreetPoint,,
700000007923,Carrigagh Rd,328285,347488,-6.0273880809,Newcastle,54.3599186401,,,active,,BusCoachTramOnStreetPoint,,
700000007924,Finnis Chapel,328488,347753,-6.0241532024,Newcastle,54.362246767,,,active,,BusCoachTramOnStreetPoint,,
700000007925,Finnis Chapel,328502,347763,-6.0239336615,Newcastle,54.3623330231,,,active,,BusCoachTramOnStreetPoint,,
700000007926,Levallyreagh Rd,328660,348448,-6.0211938633,Newcastle,54.3684458858,,,active,,BusCoachTramOnStreetPoint,,
700000007927,St Patricks Primary School,336703,352573,-5.8956543037,Newcastle,54.4033834248,,,active,,BusCoachTramOnStreetPoint,,
700000007928,The Eagles,336054,357195,-5.9035233828,Newcastle,54.4450500937,,,active,,BusCoachTramOnStreetPoint,,
700000007929,Four House Corner,335308,356787,-5.9152005277,Newcastle,54.441586252,,,active,,BusCoachTramOnStreetPoint,,
700000007930,Hillside Rd Corner,334491,356275,-5.9280163377,Newcastle,54.4372063775,,,active,,BusCoachTramOnStreetPoint,,
700000007931,Magheraknock School,334156,355958,-5.9333189043,Newcastle,54.4344489326,,,active,,BusCoachTramOnStreetPoint,,
700000007932,Magheraknock Mission Hall,334425,355470,-5.9293973948,Newcastle,54.4299969959,,,active,,BusCoachTramOnStreetPoint,,
700000007933,The Cross Rds,333992,355000,-5.9362768837,Newcastle,54.4258917235,,,active,,BusCoachTramOnStreetPoint,,
700000007934,Laurel Rd,333453,354465,-5.9448160829,Newcastle,54.4212302914,,,active,,BusCoachTramOnStreetPoint,,
700000007935,Laurel Rd,333443,354440,-5.9449812637,Newcastle,54.4210084735,,,active,,BusCoachTramOnStreetPoint,,
700000007936,The Cross Rds,333934,354961,-5.9371874757,Newcastle,54.4255568599,,,active,,BusCoachTramOnStreetPoint,,
700000007937,Magheraknock Mission Hall,334395,355439,-5.9298733703,Newcastle,54.4297266153,,,active,,BusCoachTramOnStreetPoint,,
700000007938,Mageraknock Primary Sch,334138,355942,-5.9336033314,Newcastle,54.4343100368,,,active,,BusCoachTramOnStreetPoint,,
700000007939,Hillside Rd Corner,334483,356267,-5.9281431693,Newcastle,54.4371366719,,,active,,BusCoachTramOnStreetPoint,,
700000007940,Four House Corner,335256,356763,-5.9160123873,Newcastle,54.4413846182,,,active,,BusCoachTramOnStreetPoint,,
700000007941,The Eagles,336044,357187,-5.9036810867,Newcastle,54.4449809492,,,active,,BusCoachTramOnStreetPoint,,
700000007942,Lisburn Street,336554,352520,-5.8979714182,Newcastle,54.4029475726,,,active,,BusCoachTramOnStreetPoint,,
700000007943,Langley Rd,336379,352726,-5.9005697618,Newcastle,54.4048437518,,,active,,BusCoachTramOnStreetPoint,,
700000007944,Lsle Of Shinney,336177,352893,-5.9036017141,Newcastle,54.4063969775,,,active,,BusCoachTramOnStreetPoint,,
700000007945,Knockdene Park,335887,353098,-5.9079708056,Newcastle,54.4083147414,,,active,,BusCoachTramOnStreetPoint,,
700000007946,The Lane,335467,353378,-5.9143068835,Newcastle,54.4109402313,,,active,,BusCoachTramOnStreetPoint,,
700000007947,Waterworks Gate,334687,353791,-5.9261245492,Newcastle,54.414854691,,,active,,BusCoachTramOnStreetPoint,,
700000007948,The Strait,333925,354204,-5.9376673975,Newcastle,54.418763279,,,active,,BusCoachTramOnStreetPoint,,
700000007949,Blacks Lane,333504,354383,-5.9440678007,Newcastle,54.4204807699,,,active,,BusCoachTramOnStreetPoint,,
700000007950,Lough Erne Rd,332379,355033,-5.9610971394,Newcastle,54.4266098465,,,active,,BusCoachTramOnStreetPoint,,
700000007951,Ballymurphy Rd,331568,355481,-5.9733856985,Newcastle,54.430842023,,,active,,BusCoachTramOnStreetPoint,,
700000007952,Kernaghan Pk,330199,355934,-5.9942681199,Newcastle,54.4352608758,,,active,,BusCoachTramOnStreetPoint,,
700000007953,The Shop,330027,356016,-5.9968811013,Newcastle,54.4360410158,,,active,,BusCoachTramOnStreetPoint,,
700000007954,West Winds,329887,356084,-5.9990074711,Newcastle,54.4366872467,,,active,,BusCoachTramOnStreetPoint,,
700000007955,West Winds,329868,356120,-5.9992787106,Newcastle,54.4370169089,,,active,,BusCoachTramOnStreetPoint,,
700000007956,The Shop,330005,356052,-5.9971893178,Newcastle,54.4363737222,,,active,,BusCoachTramOnStreetPoint,,
700000007957,Kernaghan Pk,330150,355986,-5.9949850997,Newcastle,54.4357475509,,,active,,BusCoachTramOnStreetPoint,,
700000007958,Ballymurphy Rd,331532,355522,-5.9739207069,Newcastle,54.4312214555,,,active,,BusCoachTramOnStreetPoint,,
700000007959,Lough Erne Rd,332375,355064,-5.9611361774,Newcastle,54.4268912009,,,active,,BusCoachTramOnStreetPoint,,
